,Negative,Neutral,Positive
"Oh basta, la testa mi sta per esplodere e devo cacciare via queste idee malsane.",0.988918125629425,0.009522230364382267,0.0015596577432006598
Devo dirglielo oggi punto.,0.0017373444279655814,0.9938313961029053,0.004431236069649458
<<Ol mi hai sentito?>> domanda Rosalinda.<<Eh?>> la guardo spaesata.,0.001060332520864904,0.9610074162483215,0.03793216496706009
"<<Come non detto>> sbuffa, <<Ho detto cosa hai concluso alla fine con il signor Brown, prenderà quel vestito o no?>> ripete.",0.0039221132174134254,0.9955055713653564,0.0005722316564060748
"Ah cazzo, mi sono dimenticata di chiamarlo.",0.9350206851959229,0.06404969096183777,0.0009296142379753292
"<<Emh non lo so, devo ancora chiamarlo>>, mi gratto la nuca imbarazzata.",0.6896992325782776,0.3086157739162445,0.0016850497340783477
<<Ma dovevi chiamarlo un‘ora fa!>> sbuffa.,0.022685987874865532,0.9764690399169922,0.0008449901361018419
"<<Senti, che ne dici se oggi vai a casa e ti riposi?",0.00033423578133806586,0.9981878399848938,0.0014778992626816034
Mi sembri molto stanca e distratta>> mi consiglia portandomi una mano sopra la spalla.,0.9248234033584595,0.07118741422891617,0.0039892420172691345
"<<No no, grazie ma sono apposto>> rifiuto cercando di sorridere.",0.9547698497772217,0.038108959794044495,0.007121175993233919
"Tornare a casa prima, equivale a stare seduta a non fare niente e pensare alla faccenda di Eve per sei ore fino a impazzire.",0.5662141442298889,0.4278208017349243,0.005965070798993111
"No, decisamente no.<<Sei sicura?",0.031432654708623886,0.9676717519760132,0.0008956270758062601
Perché non lo sembri per niente>>.,0.011421521194279194,0.9778181314468384,0.010760338976979256
"<<Tranquilla è stato solo un errore di distrazione, ma non accadrà più.",0.06939516961574554,0.9062833786010742,0.02432149089872837
Adesso lo chiamo subito>> la rassicuro.,0.000751146231777966,0.9212989211082458,0.07794995605945587
"<<Mmh>> mormora per niente convinta, ma senza aggiungere altro annuisce e se ne va.",0.05011709779500961,0.8876625299453735,0.06222035735845566
"Dai Olly, concentrati.******<<Mamma mamma, ho finito di mangiare!>> mi informa toccandosi il pancino pieno.",0.0011776903411373496,0.9860380291938782,0.012784354388713837
<<Ne sei sicura?,0.0003029053914360702,0.993869423866272,0.005827584303915501
"Non è che vuoi un altro po‘ di patatine o anzi, coca.",0.14460036158561707,0.7567588090896606,0.09864078462123871
Tutto quello che vuoi>> propongo agitata.,0.004863303620368242,0.9041755199432373,0.09096116572618484
"Più tardi finisce, più tardi affronterò il problema.",0.004686098545789719,0.9914182424545288,0.0038956289645284414
"<<No no, sono piena>> scuote le mani.",0.367899090051651,0.6168736219406128,0.015227346681058407
"<<Ma tu ami le patatine, dai mangiane ancora un po‘>> cerco di convincerla.",0.0097856679931283,0.6573491096496582,0.3328652083873749
"<<Olly>> mi riprende mia madre, <<È ora>> aggiunge indicandomi il salotto con lo sguardo.",0.00023305676586460322,0.9922943115234375,0.007472621276974678
"I miei genitori sanno che devo dirglielo e se mio padre è triste per la situazione, mia madre fa i salti di gioia.",0.8228940963745117,0.16708838939666748,0.010017557069659233
"Mi vuole bene lo so, ma vuole che Eve conosca suo padre il prima possibile e non posso darle torto.",0.0002826640848070383,0.01290851179510355,0.9868087768554688
"<<Tesoro, lasciamole sole.",0.0001946159900398925,0.9925179481506348,0.00728740356862545
"Noi andiamo su, se hai bisogno chiamaci ok?>> interviene papà in mio aiuto.",0.00023568554024677724,0.9850768446922302,0.01468745805323124
"Annuisco e lascio che se ne vadano, lasciando me e Eve sole.",0.0011776193277910352,0.4425853490829468,0.5562370419502258
"<<Amore ti devo parlare, andiamo in salotto dai>> le prendo la mano e la stringo forte sentendomi subito meglio.",8.791114669293165e-05,0.0038754993584007025,0.9960365891456604
"Lei è la mia cura e io la sto per distruggere, che pessima madre che sono.",0.9896094799041748,0.008656545542180538,0.0017338867764919996
<<Mamma perché ti tremano le mani?,0.0013175985077396035,0.9977810978889465,0.000901397259440273
"Stai bene?>> chiede preoccupata.<<S - si, sto alla grande>> cerco di sorridere, ma una lacrima mi tradisce.",0.002168994629755616,0.03996191546320915,0.9578691720962524
"<<Mamma non piangere, che è successo?>> mi accarezza il viso e con il pollice mi asciuga la guancia.",0.004530997946858406,0.7474971413612366,0.24797189235687256
"<<Devo parlarti>> sospiro, <<Di tuo padre amore>>.<<L - lui è tornato>> inizio, ma vengo interrotta dalle sue grida felici.",0.0064452458173036575,0.5218688249588013,0.4716859459877014
<<Davvero mamma?,0.0005375436157919466,0.9961250424385071,0.003337420290336013
È fantastico!,0.00021070112416055053,0.0010256782406941056,0.9987636804580688
Voglio vederlo!,0.010489712469279766,0.8435524702072144,0.14595778286457062
Dov‘è?>> saltella entusiasta.,0.0002595936821307987,0.056686948984861374,0.9430534839630127
<<Amore siediti per favore e fammi parlare>>.,0.0004032615979667753,0.2171570062637329,0.7824397087097168
Annuisce e salta sopra il divano con un sorriso a trentadue denti.,0.0002645107451826334,0.0667416974902153,0.9329938292503357
Come faccio a dirglielo se mi guarda così?,0.0018898090347647667,0.996758759021759,0.001351447543129325
Come faccio a distruggere il suo sorriso?,0.09139575064182281,0.9067306518554688,0.001873526256531477
Come fa una madre a essere così cattiva?,0.2275836318731308,0.7717358469963074,0.0006805278826504946
<<Sai che la mamma ti vuole molto bene vero?>> mi inginocchio ai suoi piedi e le afferro le manine.,0.0009363287244923413,0.19933851063251495,0.7997251152992249
"<<Certo, anche io ti amo tanto!>>.<<E sai che anche la mamma può sbagliare>> aggiungo cercando di trovare le parole giuste.",0.0001420445623807609,0.0029331736732274294,0.9969248175621033
Ma non ci sono parole giuste o parole sbagliate.,0.97322016954422,0.02629728801548481,0.0004824881034437567
Bisogna dirlo e basta.,0.0010192330228164792,0.8231016993522644,0.1758790761232376
"<<Certo mamma, ma che è successo?>> si incupisce.",0.002894330769777298,0.9948091506958008,0.002296451013535261
"Si vede che è una bambina astuta.<<I - io ti ho mentito amore>> confesso, <<Su tuo padre, i - io sapevo dov‘era da un po‘ di mesetti e tu lo conosci>>.<<C - cosa?",0.011757418513298035,0.8771677613258362,0.11107482016086578
"Che dici mamma, papà è in un posto lontano!",0.00024337117793038487,0.9846504926681519,0.015106109902262688
L‘hai detto tu>>ribatte corrucciando lo sguardo.,0.0012311586178839207,0.9966272711753845,0.002141492674127221
"<<No amore, tuo padre non è in un posto lontano.",0.7413398623466492,0.2522461414337158,0.006414088420569897
"Lui è q - qui, a Atlanta>> chiudo gli occhi e con una voce tremante aggiungo:",0.00212273676879704,0.9882169365882874,0.009660322219133377
"<<È Dylan, tuo padre è Dylan>>.",0.0003670782607514411,0.9974468946456909,0.002186054131016135
"Ho paura di aprire gli occhi, ma sono costretta a farlo e quando vedo i suoi splendidi occhi colmi di lacrime il mondo mi cade addosso.",0.09997875988483429,0.05085469409823418,0.8491665124893188
"Non sono lacrime di dolore fisico, come quando cade o si sbuccia il ginocchio, no, queste lacrime sono di un dolore nel cuore, di una persona ferita e non dovrebbe versarle una bambina di quattro anni.",0.7720626592636108,0.1654190719127655,0.06251827627420425
"Per nessun motivo.<<T - tu lo sapevi>> balbetta, <<Perché non me l‘hai detto mamma?",0.015344489365816116,0.983893632888794,0.0007619086536578834
Perché mi hai mentito?>>domanda con la voce spezzata.,0.5440946817398071,0.455179363489151,0.0007258986006490886
Il fatto che non stia urlando rende il tutto più complicato:,0.31362324953079224,0.682783305644989,0.003593502100557089
"vuol dire che è tanto delusa da non voler nemmeno sprecare la sua voce.<<I - io avevo paura, avevo paura che lui non ti volesse e che tu ci rimanessi male>> cerco di riprenderle le mani, ma lei mi scosta.",0.9966986775398254,0.0031176370102912188,0.00018369595636613667
<<Lui non mi vuole?>> domanda piangendo.,0.008253904059529305,0.9905441999435425,0.0012018188135698438
"<Certo che ti vuole amore, lui ti vuole.",0.00023399859492201358,0.025598488748073578,0.97416752576828
"E - ero io che mi facevo i film mentali, ma quando ieri l‘ha scoperto mi ha detto che ti voleva>> le spiego frettolosamente.",0.2669723629951477,0.7279639840126038,0.005063621327280998
"In tutta questa faccenda, questa è la cosa più importante e lei deve saperlo.",0.0018952328246086836,0.5963942408561707,0.40171051025390625
"Deve sapere che suo padre la vuole.<<V - voglio andare via da qui, portami via sa qui.",0.0021525132469832897,0.978103518486023,0.01974393241107464
"T - tu mi hai detto una bugia mamma, una grande bugia e io non voglio più parlarti>>  urla e si alza correndo in camera.",0.9897038340568542,0.009814185090363026,0.00048194051487371325
"Ecco, l‘ho appena fatto, ho appena spezzato il cuore della persona più importante della mia vita.",0.5188308954238892,0.44875070452690125,0.032418396323919296
"Con gli occhi colmi di lacrime e le mani tremolanti, afferro il telefono e lo chiamo.",0.02066805399954319,0.8938844799995422,0.08544746041297913
Appena risponde dico un‘unica frase in grado di fargli comprendere la situazione:<<P - puoi venire a prenderla>>.*****Angolo autrice:Oggi triplo capitolo!,0.0007013935246504843,0.9949778914451599,0.00432073138654232
Giusto per farmi perdonare per  avervi dato tre volte buca questa settimana e soprattutto per le fantastiche minacce di .,0.002376452786847949,0.0028993075247853994,0.9947242140769958
Il prossimo capitolo sarà dal punto di vista di Dylan perciò preparatevi!,0.0003018127754330635,0.8650373220443726,0.13466082513332367
"Ovviamente lascio le cose peggio sempre all‘ultimo e infatti vi devo informare che domani non potrò aggiornare, perciò ci vedremo Martedì.",0.4249073266983032,0.5705558061599731,0.004536866210401058
Dylan‘s povAppena arrivo davanti casa loro il mio corpo inizia a tremare e l‘ansia mi percorre la colonna vertebrale.,0.17804090678691864,0.7828718423843384,0.039087262004613876
Che cosa dovrei dirle?,0.00044992566108703613,0.9966300129890442,0.0029200748540461063
Dovrei rassicurarla di qualcosa?,0.0009327495354227722,0.9871008396148682,0.011966409161686897
Darle qualche cioccolatino?,0.00042110320646315813,0.9968739748001099,0.002704810118302703
O magari lasciarla dormire dietro e stare in silenzio.,0.0026396610774099827,0.9940349459648132,0.0033253917936235666
"Che situazione assurda, mi sento già un pessimo padre.",0.9966487288475037,0.002770995022729039,0.0005802347441203892
"Scendo dall‘auto e vado a suonare, cercando di mantenere una faccia seria e impassibile, invece che agitata.",0.0067099928855896,0.9163351058959961,0.07695493847131729
"Appena però la porta si apre e una figura piccola e innocua mi guarda con gli occhi lucidi e pieni d‘amore, tutta l‘ansia, la paura e le preoccupazioni se ne vanno.",0.00044995525968261063,0.005936026107519865,0.9936140179634094
"Improvvisamente diventa tutto più semplice e chiaro: adesso, davanti a questa porta, ci siamo solo io e lei.",0.00015661590441595763,0.018423855304718018,0.981419563293457
Io e mia figlia.<<Eve>> sussurro con un sorriso timido.,0.0003569349355529994,0.3886232376098633,0.6110197901725769
Io timido?,0.023047199472784996,0.9736766815185547,0.0032761688344180584
Mi sono proprio rimbambito.,0.992602527141571,0.006785147357732058,0.0006123039638623595
"Lei mi guarda per un po‘ in silenzio, per poi buttarsi sulle mie gambe abbracciandomi e io non ci penso due volte a prenderla in braccio.",0.0028176719788461924,0.5716709494590759,0.4255113899707794
<<Oh papà>> piange sulla mia spalla e io faccio appello a tutto il mio autocontrollo per non farlo anche io.,0.44648241996765137,0.5424634218215942,0.01105413306504488
"Papà.<<Ehi, è tutto ok.",0.000574723759200424,0.8936625123023987,0.105762779712677
Sono con te adesso>> le accarezzo la schiena cercando di tranquillizzarla.,0.0008896584622561932,0.4773270785808563,0.5217832326889038
"Non so come ci si occupa con i bambini, avendoli sempre odiati, ma con Eve mi sembra improvvisamente tutto semplice.",0.0006350339972414076,0.016899432986974716,0.9824655055999756
"Sta succedendo tutto in automatico, ma è una cosa positiva.",0.00038395117735490203,0.004234110005199909,0.9953818917274475
"<<Ti ho aspettato, ti ho aspettato tanto e ora sei qui>> piagnucola stringendosi di più.",0.07043823599815369,0.7813079357147217,0.14825382828712463
"<<Shh non piangere, sono qui>> la cullo.",0.004752000328153372,0.877612829208374,0.117635078728199
Prima che possa aggiungere altro la figura di Olivia si avvicina con in mano una piccola borsa.,0.001332304673269391,0.9232474565505981,0.0754203051328659
"Deve essere di Eve.<<Ehi>> sussurra con una voce spezzata e per quanto mi suscita qualcosa di strano vederla così distrutta, non riesco a guardarla senza odio.",0.9401718378067017,0.03531013801693916,0.024517983198165894
"Anzi, non riesco nemmeno a guardarla negli occhi.<<Emh, qui ci sono le cose di Eve.",0.721087634563446,0.268503338098526,0.01040906272828579
Se ho dimenticato qualcosa puoi venire a riprenderli quando vuoi>> aggiunge quando vede che non la saluto nemmeno.,0.2948721647262573,0.7008042335510254,0.004323592875152826
<<Bene>> rispondo afferrando la borsa attento a non sfiorarla.,0.00045412860345095396,0.24128621816635132,0.7582595944404602
"Non voglio sentire quei danati brividi che sento ogni volta che la tocco, non voglio dispiacermi per il suo stato, non voglio toccarla, non voglio baciarla e non voglio che mi piaccia.",0.9948658347129822,0.004134706687182188,0.0009995399741455913
"Non so cosa faremo, ma per adesso voglio stare con mia figlia e conoscerla.",0.0001854760485002771,0.05957426875829697,0.940240204334259
Questa è l‘unica cosa che mi interessa.,0.2998281717300415,0.6247865557670593,0.07538531720638275
<<Papà andiamo>> mormora,0.0003094703715760261,0.9984564781188965,0.0012340153334662318
Eve con il viso ancora sulla mia spalla.,0.0019361209124326706,0.8490471839904785,0.14901667833328247
A quanto pare siamo entrambi molto orgogliosi da non volerle nemmeno parlarle.,0.00016785028856247663,0.003139662556350231,0.996692419052124
"<Certo, ciao>> rispondo infine e mi incammino verso la macchina senza aspettare una risposta.",0.0024841520935297012,0.9248530864715576,0.07266274839639664
Ora tocca a me prendermi cura di mia figlia.****<<,0.0003608632832765579,0.5206235647201538,0.479015588760376
Tesoro vuoi un po‘ di torta?,0.000953438866417855,0.9133778214454651,0.08566870540380478
O vuoi mangiare la frutta con la panna?,0.0008597617270424962,0.9971771240234375,0.0019631206523627043
Dimmi tutto quello che vuoi>> la riempe di domande Diana.,0.0006889823125675321,0.9652390480041504,0.03407193347811699
"Da quando, ieri, le ho detto la verità ha preparato tutto per l‘arrivo di Eve e ora poverina non l‘ha lascia nemmeno un secondo in pace.",0.7922544479370117,0.17342425882816315,0.034321267157793045
"Con Olivia non so che ha fatto, ma conosco mia sorella e so che non è una persona rancorosa.",0.0027157107833772898,0.25452330708503723,0.742760956287384
Probabilmente la perdonerà già tra qualche giorno.,0.07031308114528656,0.9048846364021301,0.024802228435873985
"Per me non valo lo stesso, anzi non credo che la perdonerò mai.",0.993850827217102,0.0054355040192604065,0.0007137510110624135
Mi sento troppo ferito e tradito.,0.995647132396698,0.004185604862868786,0.00016720095300115645
Ma soprattutto mi sento violato come persona:,0.6532700061798096,0.3432926535606384,0.003437335602939129
mi ha tolto il diritto di essere padre per tre fottuti mesi e ha avuto anche il coraggio di dirmi che probabilmente non me l‘avrebbe mai detto.,0.9899570345878601,0.009544900618493557,0.0004980249796062708
Come potrei perdonarla?,0.03373459726572037,0.963169276714325,0.0030962249729782343
<Voglio la frutta come Sophia!>> risponde con il suo splendido sorriso.,7.609205931657925e-05,0.007735759019851685,0.9921882152557373
"Se prima lei e Sophia erano legate, ora che sanno di essere cugine sono diventate inseparabili.",0.0018666532123461366,0.7028114795684814,0.29532185196876526
Hanno già deciso di condividere la stanza e io sto pensando di aggiungere un letto per quando Eve dormirà qui.,0.0032750735990703106,0.8454822897911072,0.15124264359474182
"Perché so che non starà per sempre da me, è anche figlia di Olivia e non posso farle la stessa cosa che ha fatto a me.",0.5431590676307678,0.3928978145122528,0.06394314765930176
"Anche se egoisticamente penso che se lo merita.<<Oh quanto sei bella amore, sei la mia nipotina preferita.",0.0001335232809651643,0.0012280276278033853,0.9986384510993958
Quanto ti amo tesoro>> la riempe di baci quella pazza di mia sorella.,0.00011729690595529974,0.0013587947469204664,0.9985238909721375
In questo momento vorrei tanto fare uno scatto a questa scena:,0.009955424815416336,0.11707378178834915,0.8729708194732666
"Diana che soffoca di baci Eve, Sophia che li guarda gelosa ma che poi sorride e si aggiunge e Eve che ride con gli occhietti umidi.",0.00035098957596346736,0.1431225836277008,0.8565263748168945
"Arte, questa è arte.",0.0005246314103715122,0.011287078261375427,0.9881883263587952
Il miglior quadro di sempre.,0.0005990284844301641,0.0034264796413481236,0.9959744811058044
Ma c‘è qualcosa..,0.001862752134911716,0.9956384301185608,0.0024989070370793343
qualcosa che manca.,0.9860306978225708,0.013709179125726223,0.0002601099549792707
O meglio qualcuno.,0.0009799072286114097,0.9918047189712524,0.0072153289802372456
"E per quanto la odi in questo momento, vorrei che fosse qua a vedere quanto è felice sua, anzi, nostra figlia.",0.0004085531982127577,0.00287726242095232,0.9967142343521118
"<<Ragazze, che ne dite se domani rifacciamo la stanza di Sophia per mettere le cose di Eve?>> propongo interrompendo il loro trio d‘amore.",0.0007994741317816079,0.9871091842651367,0.012091326527297497
"<<Siiiii, così non dormirò più da sola!>> urla entusiasta Sophia.",0.0004444709047675133,0.12520833313465118,0.8743472099304199
"<<Ma io voglio stare vicino alla finestra, così posso vedere la luna!>> esclama Eve.",0.0007402176852338016,0.9217123985290527,0.07754728943109512
"Non sapevo le piacesse vedere la luna, non so tante cose in realtà e mi sento in colpa per essermene andato anni fa.",0.9613170027732849,0.0370103120803833,0.001672679209150374
"Forse non mi sarei perso tante cose, ma è inutile pensare ai ""forse"" e ai ""se"", bisogna andare avanti e rimediare.",0.9890212416648865,0.010598861612379551,0.0003799177648033947
"<<Va bene, tutto quello che vuoi>> sorrido alzandomi da tavola.",0.000594608427491039,0.23341722786426544,0.7659881114959717
"<<Ora vado in bagno, voi finite di mangiare e riunitevi in salotto per guardare un film ok?>>.<<Ma domani abbiamo scuola!>> mi ricordano le mocciose.",0.014050316996872425,0.9665247201919556,0.019425004720687866
"<<Facciamo che domani la sveglia, casualmente, non suonerà in tempo e voi non andrete a scuola>> sorrido malizioso.",0.11842266470193863,0.8783054947853088,0.003271845169365406
"<<Siii, niente scuola.",0.0006748039158992469,0.9982724189758301,0.0010527896229177713
Grazie papà>> mi manda un bacio volante e io non posso non sorridere.,0.00013073210720904171,0.002185394521802664,0.9976838827133179
La mia bambina.*****Angolo autrice:,0.0007150994497351348,0.95737624168396,0.0419086329638958
Ok questo capitolo è stato tremendamente magnifico e straziante.,0.00043947601807303727,0.0015467217890545726,0.9980137348175049
Insomma sono molto coerente.,0.00020768192189279944,0.0017808502307161689,0.9980114698410034
"Ma sapete che se non vi metto ansia non sono io, quindi aspettate che il peggio( non per forza nel senso negativo) sta ancora per arrivare.",0.9935477375984192,0.005028509069234133,0.0014237730065360665
"Olivia‘s pov <<Ehi, posso entrare?>> domando appoggiata sulla soglia della porta.",0.0007690736674703658,0.9959821701049805,0.0032488165888935328
Papà alza lo sguardo e mi rivolge uno dei suoi meravigliosi sorrisi.,8.696819713804871e-05,0.0022934081498533487,0.9976195693016052
"<<Certo piccola, vieni qua>> mi indica il posto vicino a lui e io non me lo faccio ripetere due volte.",0.002579593099653721,0.9468459486961365,0.05057448521256447
<<Come stai?>> domanda con un tono un po‘ preoccupato.,0.001818217453546822,0.9967392086982727,0.0014426358975470066
<Si vede così tanto che sto di merda?>> ridacchio triste.,0.9908219575881958,0.008757336996495724,0.0004206980811432004
"<<Beh, tua figlia, il ragazzo che ti piace e la tua migliore amica ti odiano, in più hai delle occhiaie da far paura.",0.9148423075675964,0.08351313322782516,0.0016445447690784931
"Insomma, direi di sì>>  spiega accarezzandomi la guancia.",0.0007809288217686117,0.3842487633228302,0.6149702668190002
"<<Grazie, molto confortante>> rispondo sarcastica.",0.00010201213444815949,0.005558724049478769,0.9943392872810364
<<Dai vieni qui che ti faccio le coccole e vedrai che ti tornerà il sorriso>> mi invita battendo le mani sopra le ginocchia.,0.00023557608074042946,0.04286770895123482,0.9568966627120972
"<<Ma papà, non ho più cinque anni.",0.0007514433818869293,0.983803927898407,0.015444600023329258
"Non funzionerà>> ribatto.<<Non è vero, non sarai mai grande per le coccole di papà e non ribattere, sono tuo padre>> controbatte lui facendomi già sorridere.",0.975293755531311,0.019029486924409866,0.005676687229424715
"Ho sempre detto che ha i poteri magici e pur essendo grande, continuo a pensarlo.",0.00030657299794256687,0.02730979584157467,0.9723836779594421
"Va bene, va bene>> ridacchio posando la mia testa sulle sue ginocchia, lasciando che mi accarezzi i capelli.",0.00025692617055028677,0.026446349918842316,0.9732967019081116
"Avendo i capelli ricci ho sempre odiato farmeli toccare dagli altri, ma quando lo fa papà, con la delicatezza che solo lui ha, mi rilasso.",0.000311662326566875,0.0038689272478222847,0.9958193302154541
"Mi ricorda tanto quando, da piccola, ero triste o arrabbiata e grazie alle sue coccole riuscivo subito a tornare con il buon umore.",0.0004307825001887977,0.0010593554470688105,0.9985098242759705
"Mi chiedo se anche Eve provi lo stesso quando glieli accarezzavo io, o se ora gliel‘ho fa Dylan o Diana.",0.00196335487999022,0.9951009154319763,0.0029357168823480606
"Mi chiedo se è felice, triste o arrabbiata.",0.992918074131012,0.006653528660535812,0.00042832514736801386
Se si sta divertendo o no.,0.003805567044764757,0.44752392172813416,0.5486705303192139
Se le manco...,0.057540059089660645,0.9367384314537048,0.005721570458263159
Vorrei tanto sapere se sente la mia mancanza quanto io sento la sua.,0.008096731267869473,0.3057192862033844,0.6861839890480042
E mi uccide la consapevolezza che probabilmente nemmeno ci pensa a me.<<Sei pensierosa>> osserva papà <<Pensi a Eve vero?>> aggiunge.,0.4576866328716278,0.5306944251060486,0.011619003489613533
"<<Già, chissà se le manco o se mi pensa.",0.002062299521639943,0.9909380674362183,0.006999634671956301
Ma ne dubito>> sospiro abbattuta.,0.5957560539245605,0.28034305572509766,0.1239008978009224
"<<Non essere sciocca, sono certo che le manchi e ti pensa molto, ma è una bambina e ha bisogno di tempo per metabolizzare le cose>>.",0.010202688165009022,0.9288333654403687,0.06096393242478371
<<Quanto tempo?,0.0005481909611262381,0.9970882534980774,0.0023635660763829947
"Perché io non ne posso più, sembra che sono passati anni da quando non la vedo, invece sono passati solo tre giorni>> sbuffo.",0.3355345129966736,0.6529626250267029,0.0115029476583004
"<<Non lo so amore, non lo so>> sospira triste.",0.9867608547210693,0.01213616132736206,0.0011029943125322461
"Tranquillo papà, tanto non lo sa nessuno.******Dylan‘s pov<<Allora?",0.0004535323241725564,0.9906889200210571,0.00885756779462099
Che hai intenzione di fare con Olivia amico?>> domanda per la centesima volta.,0.000825223745778203,0.9976052045822144,0.001569591579027474
"Lo sapevo che era venuto qua per questo, ma cavolo non vuole proprio mollare.",0.9848918914794922,0.01400721538811922,0.0011008874280378222
"<<Niente, per ora mi interessa solo Eve>> rispondo scrollando le spalle.",0.004092101939022541,0.9929921627044678,0.002915729768574238
"Non è del tutto vero, perché mi interessa anche di lei, ma la rabbia ancora non è sbollita e non è una buona idea parlarle adesso.",0.9960644841194153,0.003652258776128292,0.0002833180478774011
"<<Dylan smettila di fare il cazzone, va bene essere arrabbiati ma quello che le hai detto è stato crudele>> mi rimprovera.",0.9968428611755371,0.003007285064086318,0.0001498964847996831
"Oggi siamo entrati nella seconda settimana di novembre, vale a dire la seconda settimana da quando so di avere una figlia, da quando non parlo con Olivia e da quando sto cercando un fottuto lavoro.",0.9389622807502747,0.045744720846414566,0.015293064527213573
"Fin‘ora io e Diana abbiamo vissuto sotto le spese di mamma e papà che ci mandavano soldi una volta a settimana, ma ora sono un padre e devo occuparmi di mia figlia con i miei soldi.",0.03271770104765892,0.380212664604187,0.587069571018219
"So che dovrò condividere le spese con Olivia, ma ancora non ne abbiamo parlato e visto che Eve starà ancora da me per un bel po‘ devo sbrigarmi a trovare un lavoro.",0.3069566786289215,0.39929789304733276,0.2937454581260681
Ho già due appuntamenti: uno come barista e un altro come commesso.,0.0026007192209362984,0.9914451837539673,0.005954070948064327
"Eh già, nemmeno io riesco a vedermi come commesso ma ho bisogno di un lavoro il prima possibile.",0.07780960947275162,0.8816408514976501,0.040549587458372116
<<Che fai?>> domanda la voce assonnata di mia sorella alle mie spalle.,0.0008477202500216663,0.997863233089447,0.0012891344958916306
<<Cerco un lavoro>> rispondo senza spostare gli occhi dallo schermo del computer.<<Alle una di notte?>> ridacchia buttandosi sulla poltrona.,0.0040776655077934265,0.9946646690368652,0.0012577534653246403
Le una?,0.0003012912056874484,0.9879228472709656,0.011775903403759003
Cavolo pensavo fossero appena le undici.,0.004287214949727058,0.9865086078643799,0.009204170666635036
Devo essermi lasciato andare un po‘ troppo.,0.12663552165031433,0.86916583776474,0.004198548384010792
<<Non avevo visto l‘ora.,0.0023600899148732424,0.9591100811958313,0.03852985426783562
"Comunque, le ragazze stanno dormendo?>> domando chiudendo il computer.<<Mmh, volevano che gli suonassi il pianoforte.",0.023479925468564034,0.9756096601486206,0.0009103863849304616
"Ma alla fine si sono addormentate da sole, sai oggi hanno faticato molto>> spiega.",0.2365148365497589,0.7517064213752747,0.011778789572417736
<<Già>> sospiro stanco anche io.,0.8315263986587524,0.16350528597831726,0.00496829254552722
Abbiamo passato l‘intera giornata a sistemare la loro cameretta e abbiamo finito poco prima l‘ora di cena.,0.010856833308935165,0.8923206329345703,0.09682255238294601
"<<Dylan>> mi chiama spezzando il silenzio.<<Che?>>.<<Vorrei chiederti una cosa, ma ho paura che ti arrabbi>>, mi guarda titubante.",0.014283334836363792,0.9838968515396118,0.0018199010519310832
"Oh cielo, fa che non sia quello che penso.",0.0876365378499031,0.7535881996154785,0.158775195479393
<<Parla>> la sprono impaziente.,0.0004798559530172497,0.8452531695365906,0.15426698327064514
"<<Ecco volevo parlarti di Olivia, volevo sapere se->> comincia, ma io la interrompo.",0.0019238785607740283,0.9972398281097412,0.0008362791268154979
"<<No, non le parlerò e noi non parleremo di lei>> metto in chiaro.",0.0017689150990918279,0.9897750616073608,0.008456001058220863
"<<Ma->> prova a ribattere, ma poi di zittisce.",0.10693573951721191,0.8916152715682983,0.0014490089379251003
"Quando penso di essere riuscito a scamparmela, eccola che ricomincia a parlare.",0.03711877763271332,0.9193480610847473,0.04353315010666847
<<Sai Mason mi manca>> dice spiazzandomi.,0.017766213044524193,0.9810195565223694,0.0012142339255660772
"Non parliamo di Mason da quando, beh da quando è morto.",0.0010203582933172584,0.9953662157058716,0.003613437758758664
"<<Anche a me, era un buon amico>> confesso.",0.00021519040456041694,0.004620012361556292,0.9951647520065308
Mi ricordo quando lo vidi per la prima volta con Diana che si baciavano.,0.0007215836085379124,0.6789433360099792,0.32033517956733704
Ero infuriato ovviamente e spinto dalla gelosia fraterna gli diedi un pugno.,0.828644871711731,0.1627064049243927,0.008648807182908058
"Come scordarselo quel giorno, ricordo ancora come Diana non mi ha parlato per settimane.",0.012788360007107258,0.8353210687637329,0.1518905609846115
Poi per fortuna ho avuto modo di conoscerlo e dire che era una persona meravigliosa è riduttivo.,0.0006171994027681649,0.005717947147786617,0.9936648607254028
<<Già.,0.0007478322368115187,0.995926022529602,0.003326165722683072
"Era buono in tutto quello che faceva, era quasi perfetto>> sorride tristemente <<Quasi.",0.2711215615272522,0.03700902312994003,0.6918694376945496
"Perché pur essendo un buon fidanzato, un buon figlio e un buon padre, lui faceva degli errori.",0.013505888171494007,0.3123162090778351,0.674177885055542
"Sì, ne faceva anche tanti, come ogni essere umano>>.",0.0003298436349723488,0.7611855864524841,0.23848453164100647
<<Che stai cercando di dire?>> domando inarcando le sopracciglia.,0.001219956437125802,0.997455894947052,0.0013241718988865614
"<<Voglio dire che nessuno è perfetto, Dylan, nemmeno Mason lo era.",0.19362489879131317,0.7973672151565552,0.009007877670228481
"Una persona umana non può non commettere errori, non può essere perfetta e nemmeno Olivia per quanto possa essere bellissima, intelligente e forte>> afferma prendendomi una mano, <<Lei ha sbagliato lo so, persino io mi sono arrabbiata molto con lei e non le ho parlato per due settimane, ma diamine non possiamo avercela con lei per sempre>> aggiunge.",0.9876497387886047,0.0065607065334916115,0.005789582617580891
