,Negative,Neutral,Positive
"<<L‘obbiettivo sarebbe entrare a biologia ma come seconda scelta, visto il numero limitato di posti, è infermeria>> risponde sicura <<mi piace mettermi a disposizione per aiutare la gente>> aggiunge con aria sognante.",0.001048798905685544,0.8032659888267517,0.19568517804145813
"Quando il mio telefono comincia a squillare, interrompendo il nostro discorso, mi scuso e mi dirigo in bagno per non disturbare la cena ormai quasi giunta al termine.",0.09014023095369339,0.7099111080169678,0.19994866847991943
<<Becka tutto bene?>> domando preoccupata.,0.0024997901637107134,0.9943000078201294,0.0032002117950469255
Sono ormai le dieci e non aspettavo di ricevere una sua chiamata.,0.021279213950037956,0.9249756932258606,0.05374513566493988
"<<Ehy Aly>> urla ad alta voce trascinando le lettere del mio nome, poi si ferma e scoppia a ridere.",0.0005469770403578877,0.03328753262758255,0.9661654829978943
È sicuramente brilla e sorrido ascoltando la sua voce divertita.,0.00010242957068840042,0.0020681971218436956,0.9978293776512146
"<<Avevi lasciato le chiavi della stanza sopra la scrivania e te le ho prese io, ma ho bevuto un po‘ ti aspetto qui>> sento la musica in sottofondo aumentare e subito dopo cade la linea.",0.7266649007797241,0.22410081326961517,0.04923434555530548
"O forse mi ha riagganciato in faccia per non darmi il tempo di pensare ad una scusa, tipico di Becka.",0.1283687949180603,0.8703702688217163,0.001260899705812335
"Non può essere vero perché faccio sempre attenzione a non scordarmi nulla quando esco di casa, ma il dubbio che cambiando la borsa possa averle dimenticate in giro mi mette il sospetto che la mia compagna abbia ragione.",0.8629992604255676,0.12936587631702423,0.007634907029569149
"Ritorno velocemente al tavolo e senza dire nulla inizio a cercare il mazzo di chiavi invano, sembra uno stupido scherzo del destino e sbuffo ad alta voce esasperata dalla sorte che non mi lascia in tregua.",0.9945117235183716,0.00513355853036046,0.00035474557080306113
<<Tutto bene?>>,0.0002911908959504217,0.9822497963905334,0.017458904534578323
Mi chiede Isaac guardandomi confuso dal mio atteggiamento.,0.06429875642061234,0.9350813031196594,0.0006198406917974353
<<Sì era Becka..>> lascio la frase in sospeso.,0.0025341641157865524,0.9962785840034485,0.001187240588478744
"Mi sento in colpa a chiedere di portarmi in un posto che si trova al lato opposto della città rubando altro tempo alla loro privacy, ma non ho abbastanza soldi per chiamare un taxi a quest‘ora.",0.9941536784172058,0.0055894749239087105,0.00025681735132820904
"<<Non vorrei chiedertelo Isaac ma ho scordato le chiavi della stanza, me le ha prese lei ma si trova all‘inaugurazione del nuovo locale ed è ubriaca.",0.9092685580253601,0.08901255577802658,0.0017189489444717765
Non può riportarmele al dormitorio adesso>> taglio per arrivare dritta al punto.,0.5789087414741516,0.4104061424732208,0.010685083456337452
<<Non c‘è problema andiamo>> mi rivolge un sorriso affettuoso e pieno di calma prima di alzarci ed andare a pagare.------,0.0006123310886323452,0.10187602788209915,0.8975116610527039
"Ciao ragazzeEcco il nuovo aggiornamento, un po‘ più tranquillo rispetto ai precedenti ma vi giuro che sarà uno degli ultimi perché d‘ora in poi entreremo nel vivo della storia.",0.0006274596089497209,0.2759062647819519,0.7234662771224976
Io non vedo l‘ora.,0.0003269727749284357,0.11023546010255814,0.8894376158714294
Cosa vi aspettate che succederà nel prossimo capitolo?,0.00036865839501842856,0.9954817295074463,0.004149585030972958
"Grazie del vostro affetto, siamo arrivate alle 3K letture!",0.00010134559124708176,0.006380151025950909,0.9935185313224792
"Ogni commento/voto è davvero importante per me, e per niente scontato quindi grazie.",0.00021126522915437818,0.0031843320466578007,0.9966044425964355
Vi prometto che troverete da parte mia il massimo impegno per finire questa storia ed aggiornare costantemente.,0.0004235152155160904,0.00859279464930296,0.9909837245941162
"Oggi è stata una giornata davvero piena, ma ho preferito rinunciare a qualche impegno per pubblicare questo aggiornamento, soprattutto dopo aver visto che abbiamo raggiunto insieme anche questo piccolo traguardo.",0.0003269297303631902,0.006365328095853329,0.9933077096939087
E questo è quello che prometto continuerò a fare fino all‘ultima parola di questo libro.,0.0014765249798074365,0.031044358387589455,0.9674791097640991
xxAppena varco la soglia mi trovo davanti un buttafuori che mi squadra dalla testa ai piedi con aria contrariata dal mio look troppo classico per un posto del genere.,0.024808479472994804,0.7794127464294434,0.19577878713607788
<<Devo solo prendere un mazzo di chiavi e me ne vado.,0.012122498825192451,0.7540491223335266,0.2338283360004425
Neanche io vorrei essere qui>> lo anticipo senza lasciargli il tempo di parlare.,0.17115432024002075,0.7694311738014221,0.059414517134428024
L‘uomo davanti ai miei occhi dopo una manciata di secondi in silenzio sembra però convincersi e mi lascia passare alle sue spalle.,0.02065233513712883,0.9447034001350403,0.03464426100254059
"A dispetto dell‘insegna dall‘aria trasandata, il locale all‘interno non è affatto male.",0.006015373859554529,0.005300811026245356,0.9886837601661682
Ci sono due banconi messi frontalmente illuminati ognuno dai rispettivi colori:,0.0008870834717527032,0.9964474439620972,0.0026654440443962812
blu e rosso.,0.002813219092786312,0.9929170608520508,0.00426977826282382
"Tutto il locale si basa sul gioco di queste due colorazioni, dai bicchieri in plastica ai top delle ballerine, la pista al centro della sala non è troppo grande e per tutto il perimetro del locale sono disposti i tavoli e le poltroncine.",0.0010794816771522164,0.1521422117948532,0.8467783331871033
In lontananza intravedo una via d‘uscita per i fumatori mentre al lato opposti i bagni.,0.011438526213169098,0.9844390749931335,0.004122392274439335
Impiegherò una vita per cercare Becka in mezzo a tutta questa gente ammassata.,0.08950817584991455,0.8806031346321106,0.029888732358813286
I tavoli sono tutti occupati e la pista contiene sicuramente il doppio delle persone della sua capienza massima.,0.22377607226371765,0.7610004544258118,0.015223433263599873
"Comincio a camminare al primo lato e cerco d‘individuare qualche volto conosciuto tra le luci soffuse dei tavolinetti, faccio così anche col resto della sala ma senza successo.",0.03865990415215492,0.4341815114021301,0.5271586179733276
"Mi fermo su un lato del locale per riprendere aria ormai arresa alla possibilità di riuscire a trovare la mia compagna qui dentro e mentre riparto poco convinta di quello che sto facendo vado a sbattere contro qualcosa, o meglio qualcuno, rovesciandogli il drink che tiene.",0.8796588778495789,0.1150396466255188,0.005301442928612232
<<Oddio scusami tanto non volevo>> mi affretto a prendere un fazzoletto dalla borsa tremendamente imbarazzata.,0.9956520199775696,0.004063975997269154,0.00028397695859894156
"Il ragazzo dagli occhi stranamente familiari che non riesco a riconoscere posa il suo sguardo in ogni mio lineamento prima di acconsentire con la testa, così premo il pezzo di carta sopra la sua camicia aderente nella speranza di rimediare al danno fatto.",0.30913788080215454,0.6709553003311157,0.01990676298737526
Il suo petto è sodo e dalla camicia s‘intravede il suo fisico snello.,0.0012717227218672633,0.13000071048736572,0.8687275648117065
È più alto di me e i capelli castani corti gli ricadono appena sulla fronte.,0.004615332465618849,0.9533814787864685,0.042003266513347626
È carino e dai lineamenti definiti scommetto che sia più grande di almeno qualche anno.,0.00017630212823860347,0.0016320005524903536,0.9981916546821594
<<Sono Matthew il proprietario del locale piacere>> mi dice sorridendo cortese e offrendomi la mano che stringo piano.,0.00027515197871252894,0.04012593999505043,0.9595988988876343
<<Alyssa.>>,0.00022697553504258394,0.9976534247398376,0.002119700890034437
Sorrido ancora scusandomi con lo sguardo.,0.0007456840248778462,0.027928460389375687,0.9713258743286133
<<Allora Alyssa che ci fai sola?>>,0.0003552037524059415,0.998087465763092,0.0015573357231914997
"Domanda curioso non staccando i suoi occhi dai miei, facendomi arrossire.",0.01431206613779068,0.9782252311706543,0.007462679408490658
"<<Sto cercando la mia compagna di stanza in realtà, non dovevo essere qui stasera.>>",0.0027895569801330566,0.9948009252548218,0.0024095496628433466
Opto per la sincerità guardandomi intorno per intravedere una chioma bionda che possa assomigliare a quella di Becka.,0.0025144144892692566,0.5882061719894409,0.4092794358730316
"<<Se vuoi posso aiutarti, conosco bene il posto>> scherza piegando appena la testa di lato per scrutarmi meglio.",0.0011185588082298636,0.7923241853713989,0.20655719935894012
Rifletto se accettare o meno.,0.0008541791466996074,0.9976547956466675,0.0014910445315763354
Non stare da sola mi fa sentire meglio dentro questa tana di lupi e lui mi sembra un ragazzo apposto.,0.00029264434124343097,0.0028046059887856245,0.9969027638435364
"Va bene, grazie.>>",9.807136666495353e-05,0.004690852947533131,0.9952110648155212
Alzo la voce per farmi sentire prima di seguirlo.,0.0011898934608325362,0.9482393860816956,0.0505707710981369
Cominciamo a farci spazio tra la gente mentre io mi guardo intorno e lui di tanto in tanto si ferma a parlare con qualcuno gettandomi sempre qualche occhiata fugace.,0.0009644496021792293,0.9584508538246155,0.04058469831943512
"Matthew è un ragazzo elegante nei modi di fare, sorride a tutti con educazione e dosa sempre le parole per non apparire fuori posto e più passa il tempo più riesco a rilassarmi alla sua presenza.",0.00013579262304119766,0.0032125976867973804,0.9966515898704529
"Ho provato a descrivere la mia amica come una ragazza alta che non passa inosservata, dal colore dei capelli a quello degli occhi e lui mi ha indicato delle donne con gli stessi requisiti ma che sfortunatamente non erano lei.",0.6473732590675354,0.3490312993526459,0.0035954187624156475
"Siamo in giro ormai da un po‘ quando si ferma per avvicinarsi al mio orecchio e dirmi qualcosa, vengo pervasa dal suo odore delicato.",0.7271826267242432,0.0868304893374443,0.18598690629005432
<Ti va di uscire un po‘ fuori?,0.0002792971208691597,0.9968718886375427,0.0028488468378782272
Magari la trovi lì.>>,0.0005170166259631515,0.9977638721466064,0.0017190231010317802
Il suo respiro vicino mi sposta i capelli e mi allontano appena per ristabilire le distanze.,0.003376224311068654,0.8466969132423401,0.14992684125900269
<<Sì>> rispondo senza pensarci ancora.,0.0008579121204093099,0.9757927060127258,0.023349348455667496
"Sto morendo di caldo in questa sala e la testa comincia a farmi male dalla musica incessante, inoltre sono quasi convinta che qui dentro Becka non ci sia.",0.99039626121521,0.008856256492435932,0.0007474159356206656
"Avevo escluso la sala fumatori conoscendola ma non avevo considerato ci potessero essere anche gli amici di John interessati, al contrario, particolarmente a quella zona.",0.32787013053894043,0.6698402762413025,0.0022896542213857174
Matthew mi prende la mano e si fa spazio per passare.,0.0005908507155254483,0.22482562065124512,0.7745835185050964
"Rimango a fissare le nostre dita e mi domando perché nonostante sia un bel ragazzo con lui non sento nessuna scarica elettrica, perché il suo tocco non m‘immobilizzi e perché la sua pelle non mi faccia venire voglia di nessun altro tipo di contatto tra noi.",0.003009449690580368,0.0596163347363472,0.9373742341995239
Sono totalmente estranea da questi sentimenti in sua presenza e mi chiedo perché dovessi proprio provarli con una persona che invece li rifiuta categoricamente.,0.9631761312484741,0.03432050719857216,0.00250344374217093
"Da quando ho visto Blake ieri non ho fatto altro che evitare me stessa, mi sono tenuta occupata in tutti i modi possibili ma la verità è che ritorno sempre da lui che sento bruciare vivo dentro me.",0.8657391667366028,0.09506643563508987,0.03919448330998421
Mi domando così perché le cose più belle devono essere sempre le più lontane da noi e non possono essere invece quelle che abbiamo davanti.,0.009379036724567413,0.05344690755009651,0.9371741414070129
"Anche fuori ci sono diversi tavoli, stringo appena gli occhi per mettere a fuoco anche quelli più lontani e finalmente la vedo.",0.00080569286365062,0.20978832244873047,0.7894059419631958
"La sua chioma bionda è appena spettinata, è seduta sopra le gambe di John che le sta parlando in un orecchio e le sedie a fianco sono occupate da tutti gli altri.",0.012524532154202461,0.9543704390525818,0.033104971051216125
"Mi avvicino interrompendo automaticamente il contatto delle nostre mani e superando Matthew quanto basta per farmi notare da loro, Travis è il primo a vedermi.",0.0013466504169628024,0.6927069425582886,0.30594632029533386
<<Ciao piccolina chi si rivede>> si alza entusiasta e mi viene ad abbracciare.,0.00010596909851301461,0.009225137531757355,0.9906689524650574
<<Ciao Trav>> ricambio l‘abbraccio imbarazzata sentendomi adesso il centro dell‘attenzione dei loro sguardi.,0.005771750118583441,0.9829639196395874,0.011264342814683914
<<Aly ti aspettavo>> Becka allegra biascica l‘ultima parola del mio nome facendomi sorridere.,0.00011389126302674413,0.006586330942809582,0.9932997226715088
<<Scusami la batteria mi ha lasciato>> prova ad alzarsi ma ricade subito sulle gambe di John e scoppia in una risata fragorosa.,0.1026754304766655,0.30129721760749817,0.5960273146629333
<<Si bè ora sono qui non ti preoccupare>> cerco di tranquillizzarla sorridendole come lei fa con me.,0.0015406031161546707,0.5168503522872925,0.4816091060638428
"Mi salutano a loro volta Brad, Clhoe, Drake e Nathan che sta fissando la persona dietro le mie spalle sovrappensiero.",0.0002817301719915122,0.9892358183860779,0.010482409968972206
"Sono sollevata che Blake non sia tra loro, renderà sicuramente più facile la mia breve permanenza qui.",0.0002149788342649117,0.017052048817276955,0.9827330112457275
Guardo Becka che si è ammutolita restando con la bocca semiaperta.,0.0007379936869256198,0.9934083223342896,0.005853699054569006
Sta osservando anche lei qualcosa alle mie spalle e non capisco perché una persona come Matthew debba suscitare tanta attenzione da volti sconosciuti.,0.03654957562685013,0.947616457939148,0.015833880752325058
<Sono venuta solo a riprendere le chiavi me ne vado subito>> allungo il braccio verso la mia amica che non sembra invece starmi a sentire.,0.2607095241546631,0.7031717896461487,0.03611866384744644
"Mi muovo agitata dalla situazione, è sceso un silenzio glaciale per essere in compagnia di una persona che è stata gentile con me e che sicuramente non merita tutti questi sguardi giudicanti.",0.002714754082262516,0.0032556611113250256,0.9940296411514282
Mi giro verso di lui per presentarlo e per interrompere questo inutile teatrino ma rimango immobilizzata anch‘io quando mi ritrovo di fronte ad un paio di occhi verdi che mi stanno scrutando dietro le folte ciglia scure con un‘intensità mai vista prima.------,0.5255730748176575,0.3957887589931488,0.07863815128803253
Non odiatemiEcco il nuovo aggiornamento!,0.004789046011865139,0.3822852075099945,0.6129257082939148
Presentiamo un nuovo personaggio che sembra attirare parecchi sguardi per niente positivi.,0.010966707020998001,0.9320567846298218,0.05697648972272873
"Chi sarà?E poi è finalmente tornato il nostro Blake che anche se odiate, in fondo in fondo vi era mancato dai.",0.009919559583067894,0.8550999760627747,0.13498039543628693
"Il prossimo capitolo sarà movimentato, quindi mantenete i nervi saldi.",0.001990062650293112,0.2894262671470642,0.7085837125778198
"Al prossimo aggiornamento, venerdì.",0.0004102257953491062,0.9967547059059143,0.0028350886423140764
Mi affretto a raggiungere Matthew per spiegare la situazione non capendo il motivo di tanto astio.,0.10197099298238754,0.8855845928192139,0.012444338761270046
Mi sento come in dovere di giustificarmi soprattutto con Blake che da quando è comparso alle mie spalle non ha smesso di fissarlo truce.,0.9340031147003174,0.05293219909071922,0.013064684346318245
"Sta trattenendo il respiro, la vena del collo si è gonfiata e il muscolo della mandibola ha preso a guizzare lentamente.",0.09620978683233261,0.8312097787857056,0.07258044183254242
"I suoi occhi sono diventati due vortici scuri e il suo sguardo, che ho imparato a riconoscere come questo, è perso in un mondo suo, distante dalla realtà come mai prima e la cosa mi spaventa.",0.9015899896621704,0.09323454648256302,0.00517550203949213
"<<Lui è Matthew, l‘ho incontrato dentro e mi ha aiutato a cercarvi>> dico titubante e a bassa voce cercando, per quanto mi costi, di riportare l‘attenzione a me.<<Vattene da lei>> sono le uniche parole che gli rivolge Blake talmente tanto lentamente e cariche di odio da farmi sgranare gli occhi.",0.4810713231563568,0.4500736594200134,0.06885505467653275
La fermezza della postura e la mano chiusa a pugno dimostrano quando si stia sforzando per mantenere sotto controllo la sua rabbia.,0.04965110123157501,0.8623440861701965,0.08800484240055084
"Anche i suoi amici sembrano accorgersene, con un balzo Nathan gli è al fianco mantenendo appena la distanza dal suo corpo.",0.0026740171015262604,0.9863157868385315,0.011010274291038513
<<Sei nel mio locale Blake in caso non te ne fossi accorto.,0.0005934940418228507,0.9962848424911499,0.0031216253992170095
Sei tu che te ne devi andare se non ti sta bene.>>,0.822399377822876,0.1730240136384964,0.004576567094773054
La sicurezza che accompagna le parole di Matthew non mi lasciano dubbi sul fatto che si conoscano fin troppo bene e mi domando come non ha timore nel trovarsi di fronte un ragazzo così carico di rabbia.,0.022977527230978012,0.11182662844657898,0.8651958107948303
Mi trovo ancora davanti a lui quando mi sfiora il braccio con la mano e io mi blocco subito capendo le sue intenzioni.,0.003394782543182373,0.7764260768890381,0.22017909586429596
Sono intrappolata tra due fuochi.,0.19414158165454865,0.8042894601821899,0.0015689426800236106
"Da una parte c‘è Blake come non l‘ho mai visto prima, con tutta la sua diffidenza, mentre lo guarda come se fossero in qualche modo collegati e fa un passo avanti quando i suoi occhi incontrano la sua mano su di me; dall‘altra Matthew che vuole provocarlo per fargli perdere il controllo senza preoccuparsi della conseguenze.",0.0022367453202605247,0.991582453250885,0.006180839613080025
"Non dovrebbe interessarmi, dovrei semplicemente andarmene da qui e ritornare alla mia vita, ma la verità è che mi sento connessa agli occhi astiosi di Blake più di quanto sia disposta ad ammettere.",0.003296653740108013,0.05540908873081207,0.941294252872467
"Quando si tratta di lui non riesco più a ragionare lucidamente, la parte più nascosta e irrazionale di me prende il sopravvento spinta da qualcosa di molto più profondo e sconosciuto e, ancora una volta, non posso sottrarmi al mio corpo che in questo momento mi spinge verso di lui.",0.9205529689788818,0.052612945437431335,0.026834096759557724
Ogni particella in me si è risvegliata e viene attratta come calamita dalla sua anima che percepisco intensamente ferita e sola come mai prima di adesso.,0.0012312124017626047,0.21170905232429504,0.7870597243309021
<<Non toccarla.>>,0.0023802397772669792,0.9962571859359741,0.0013625423889607191
Ripete ancora più cupo fino a che non azzera le distanze sfiorandomi con il sui corpo che aderisce alla perfezione al mio.,0.052458494901657104,0.07955237478017807,0.8679891228675842
Ci sono soltanto io a dividerli adesso e la tensione tra i due è così intensa da far trattenere il respiro anche a tutti gli altri che saettano lo sguardo su di noi.,0.0006136773154139519,0.12540224194526672,0.8739840984344482
"Sarebbe sufficiente una piccola scintilla per far scoppiare una bomba tra loro, per far emergere il vero motivo della loro tensione e io non voglio esserne la causa.",0.23464319109916687,0.7312667965888977,0.034090034663677216
Chiudo gli occhi e ancora una volta decido di fidarmi di Blake.,0.0017269381787627935,0.1567983478307724,0.8414747714996338
"Non c‘è una giustificazione al comportamento che mi ha riservato fino adesso solo perché ho cercato di essere dalla sua parte, ma sto vedendo nel suo volto ora l‘abisso più profondo della sua anima che sembra disposta a tutto per distruggere ogni cosa trovi intorno.",0.9220824241638184,0.06916429102420807,0.008753351867198944
"E così, scelgo di restare per combattere con lui.",0.0028296317905187607,0.9755673408508301,0.02160303294658661
<<Scusami..>>,0.0020616943947970867,0.9972846508026123,0.0006536161527037621
"Mi giro verso Matthew non sapendo bene cosa dire, riesco però a sentire lo sguardo di Blake penetrarmi vivo nella pelle e mi da la forza di continuare.",0.0004936488694511354,0.04558027908205986,0.9539260268211365
<<Grazie per avermi aiutata ma adesso credo sia il caso che tu vada>> abbasso lo sguardo alle mie mani sentendomi tremendamente in colpa.,0.7026768326759338,0.051736943423748016,0.2455863058567047
Non mi piace la sensazione di poter in qualche modo far sentire una persona utilizzata per qualcosa eppure l‘ho appena fatto per schierarmi dalla parte di Blake.,0.8724976778030396,0.1228763535618782,0.004625891800969839
"<<Sento che ci rincontreremo presto Alyssa>> risponde lui scandendo bene queste parole prima di sorridermi e andarsene, lasciandomi in balia dei dubbi della sua frase.",0.007847322151064873,0.9184621572494507,0.07369054108858109
Solo adesso mi accorgo di stare trattenendo il respiro e faccio uscire tutta l‘aria dai polmoni per rilassare i nervi.,0.003837076248601079,0.49809032678604126,0.49807268381118774
"Blake mi sta fissando stranito e dubbioso ma, anche se i suoi occhi hanno appena riacquistato il loro colore naturale, non dice nulla per spiegare il suo comportamento.",0.1421116590499878,0.8392694592475891,0.01861889474093914
Provo a capire il suo stato d‘animo cercando di decifrare i suoi gesti che mi lasciano spiazzata perché si limitano a prendere una bottiglia di rum e a berne un lungo sorso.,0.0016348439967259765,0.9488639235496521,0.04950125515460968
"Ritorno alla realtà solo quando sento la voce proveniente da una ragazza moretta che lo sta chiamando da lontano e, solo adesso, mi appaiono ben nitidi davanti agli occhi tutti i motivi per cui mi ero ripromessa di mantenermi alla larga dal suo mondo.",0.002142747398465872,0.08333658427000046,0.9145206212997437
<<Credo sia arrivato il momento di darmi quel mazzo di chiavi>> mi rivolgo a Becka nel modo più impassibile e accenno ad un sorriso di circostanza.,0.00029011088190600276,0.04491139575839043,0.9547984600067139
"Lei però sembra aver già capito perché non risponde, abbassa la testa per cercare dentro la sua borsa e allunga il suo braccio verso me.",0.006763555575162172,0.991094172000885,0.0021423082798719406
"Rivolgo un‘ultima occhiata a Blake sentendomi estremamente debole per essermi fatta coinvolgere ancora, mi giro e m‘incammino il più velocemente possibile verso l‘uscita.",0.07488739490509033,0.30623766779899597,0.6188750267028809
"Lo sento chiamarmi alle mie spalle ma non mi fermo, non voglio più assecondarlo e lasciarmi trattare a suo piacimento.",0.56566321849823,0.3920585811138153,0.04227819666266441
"Aumento ancora di più il passo, devo mantenere le distanze dalla sua vita prima che il suo fuoco rischi d‘incenerirmi per sempre.",0.0031459417659789324,0.6828756332397461,0.3139784336090088
"Supero la pista da ballo senza ostacoli, non sono sicura mi stia più seguendo ma sento la sua presenza ancora troppo vicina e devo andarmene.",0.002812950639054179,0.5165106654167175,0.48067644238471985
"Raggiungo l‘uscita e mi fermo solo quando l‘aria fresca sbatte violenta contro il mio viso troppo accaldato, alzo lo sguardo verso il cielo stellato e respiro a pieni polmoni il mio unico calmante.",0.0007165438728407025,0.033810295164585114,0.9654731154441833
"Non so da che parte dirigermi non conoscendo questo lato della città ma non importa, ho solo bisogno di allontanarmi il più possibile da questo posto.",0.25131747126579285,0.3769906759262085,0.37169188261032104
<<Non lo fare Alyssa>> la voce baritonale di Blake mi colpisce dritta alle spalle e io sono ancora così pericolosamente vicina.,0.8332875370979309,0.1492670774459839,0.01744537428021431
"Sembra stia tremando, o è solo l‘alcool a renderlo così, ma non mi farò più ingannare, non mi girerò ancora una volta verso di lui.",0.337436318397522,0.2901737689971924,0.37238991260528564
Così non mi fermo.,0.0023611262440681458,0.4118115305900574,0.5858273506164551
Guardo dritta la via davanti a me anche quando le lacrime minacciano di uscire.,0.0005176860140636563,0.0926496759057045,0.9068326354026794
Non smetto di fissarla neanche quando mi sento prendere il polso e stringerlo delicatamente.,0.015325316227972507,0.04277431592345238,0.941900372505188
<<Ti prego>> mormora quasi impercettibilmente.------- Ciao ragazzeFinalmente ecco il nuovo capitolo.,0.001097728032618761,0.9873233437538147,0.011578860692679882
Blake e Matthew sembrano conoscersi bene...,0.0006895501865074039,0.9341753721237183,0.06513511389493942
fin troppo.,0.08569303154945374,0.9072006940841675,0.007106310222297907
Chi sarà allora?,0.0002458882809150964,0.9939278364181519,0.005826262291520834
Ma soprattutto riusciranno Alyssa e Blake ad andare avanti?,0.0006414384115487337,0.9687219262123108,0.030636604875326157
"Questa sarà l‘ultima settimana che aggiornerò due volte, purtroppo come ho già scritto in bacheca non riesco ad essere puntuale in questo periodo e per essere più corretta possibile con voi preferisco per il momento fare così.",0.9941859245300293,0.005291125737130642,0.0005228766240179539
"Quindi, ci vediamo tra le righe venerdì.",0.00042199032031930983,0.9966512322425842,0.002926782239228487
"Grazie per la vostra presenza, è fondamentale per me e per la storia.",9.60685356403701e-05,0.007977904751896858,0.9919260144233704
Aspetto i vostri voti e commenti se l‘aggiornamento vi è piaciuto.,0.001071185921318829,0.29255735874176025,0.7063714861869812
"xxC‘è un momento nella nostra vita in cui siamo costretti a scegliere la strada che vogliamo percorrere, un momento in cui dobbiamo decidere quale parte del bivio seguire e non tornare più sui nostri passi.",0.006625681184232235,0.9912511110305786,0.002123167971149087
"Siamo continuamente sottoposti a decisioni, tutti i giorni scegliamo cosa indossare o come mettere i capelli, a volte consapevolmente e a volte meno, ma facciamo sempre i conti con le nostre scelte alla fine della giornata.",0.001291831722483039,0.9776031374931335,0.021105041727423668
Ci sono però delle volte in cui quelle che ci vengono poste sono più difficili da prediligere e ci fermiamo a pensare quale sia l‘opzione migliore per noi perché spesso è la stessa che ci rende più infelici.,0.9900690913200378,0.009109281934797764,0.0008216265705414116
E allora non sappiamo più decidere tra la nostra felicità e la cosa giusta da fare.,0.0015113824047148228,0.6033262014389038,0.39516234397888184
"Alcuni dicono che il tempo darà tutte le risposte che cerchiamo, probabilmente chi lo dice ne ha troppo che non sa che farsene e così rimane in attesa che il tempo decida finalmente di considerarlo, e nel frattempo resta in bilico dell‘incertezza totale.",0.9743235111236572,0.02475251629948616,0.0009239919018000364
Io non ho mai aspettato il tempo.,0.03734293952584267,0.46473944187164307,0.4979175925254822
"Non devo aspettare nessuno che mi dimostri che sto andando nella giusta direzione o che sto facendo una cazzata, ho sempre preferito cercare le risposte dentro me.",0.9057298302650452,0.04898442327976227,0.04528573155403137
Sembra impossibile vero?,0.7882186770439148,0.20816519856452942,0.0036160345189273357
"Molto più spesso di quanto crediamo abbiamo già tutte le risposte ben chiare dentro di noi, la parte più difficile è porsi le giuste domande.",0.04842710867524147,0.854833722114563,0.09673917293548584
"Allontanate chi vi dice che non è così, chiudete gli occhi e pensate in profondità, scavate nel vostro essere.",0.0011824433458968997,0.9810670614242554,0.01775055192410946
"Abbattete le vostre convinzioni, distruggete le etichette che avete imposto, ritornate ad uno stadio primario, e  interrogatevi.",0.001096998923458159,0.9965440630912781,0.0023589071352034807
"Allontanate la paura delle risposte perché vi fermerà, dovete essere pronti a ciò che scoprirete anche se questo significa mettere in dubbio tutte le vostre certezze.",0.006941427942365408,0.6235731840133667,0.369485467672348
"Fate così il vostro viaggio, prendetevi del tempo se serve e trasportatevi dentro voi stessi, scopritevi.",0.00037433221586979926,0.5745201706886292,0.4251055121421814
Lasciatevi stupire e non negate mai ciò che troverete.,0.0011577733093872666,0.016145339235663414,0.9826968908309937
"Non sarà facile guardare in faccia la realtà, sarà difficile accettare le risposte che avrai trovato e stenterai perfino a crederci inizialmente.",0.9893181920051575,0.009019453078508377,0.0016623330302536488
"È molto più doloroso di quanto s‘immagini iniziare con delle convinzioni per poi scoprire che forse il castello che hai costruito in realtà non è ciò che avresti voluto creare, che magari avresti voluto fare una semplice casa, o che ciò che inizialmente volevi non è più quello che vuoi.",0.9962016940116882,0.0036056023091077805,0.00019271175551693887
"Lo so, non è un percorso facile e ci vuole molto coraggio, ma se sei arrivato a porti delle domande forse è giusto che tu vada in profondità e sia sincero con te stesso.",0.00012136647274019197,0.003700279165059328,0.996178388595581
Alla fine del viaggio però ti sentirai libero e questa sensazione è la dimostrazione che hai deciso di percorrere la giusta strada.,0.00015535007696598768,0.00317184766754508,0.9966727495193481
"Non lasciare che sia il tempo a darti le risposte, non ne abbiamo tanto come crediamo, cerca le tue risposte, lotta per esse e sconfiggi il tempo.",0.017190707847476006,0.5683943629264832,0.41441500186920166
Scoprirai da sola dove andare e non sarà mai la strada sbagliata per questo.,0.004894733428955078,0.18172605335712433,0.813379168510437
"Guardati allo specchio, cerca la forza nei tuoi occhi per affrontare la realtà e prendi coraggio, sei arrivata fin qui?",0.00028471575933508575,0.8628281950950623,0.13688711822032928
Allora hai già vinto.,0.0007953646127134562,0.8026396632194519,0.19656488299369812
"Respira e affronta tutto ciò che verrà, non sentirti in colpa se hai scoperto che la vita o la persona che stavi seguendo non è quella che in realtà vuoi seguire, se l‘università che hai scelto non è quella giusta per te, se stai riconcorrendo i sogni dei tuoi genitori e non i tuoi.",0.16965258121490479,0.25140225887298584,0.5789451003074646
"Non sei sbagliata, rispetta te stessa e amati.",0.00013975086039863527,0.004424376413226128,0.995435893535614
"Stravolgi la tua vita, cambia le tue scelte, segui sempre te stessa e non rimuginare su ciò che è stato, non lasciare spazio ai sensi di colpa.",0.004363857209682465,0.9686596393585205,0.02697647549211979
Lotta per ciò che hai scoperto e amati ancora di più per questo.,0.00018233158334624022,0.002915835240855813,0.9969018697738647
E così mentre Blake mi sta tenendo la mano chiudo gli occhi e cerco di essere sincera con me stessa e abbattere tutti i pregiudizi che mi impediscono di esserlo.,0.00026007791166193783,0.02780238166451454,0.9719375371932983
